resort|confirmation_no|resv_status|business_date|market_code|country_code|no_rooms_cal|rev_cal
Example|586393|CHECKED OUT|10/7/23|test20|SA|1|2643.58
Example|594161|CHECKED OUT|10/7/23|test20|KR|1|2388.7
Example|589940|CHECKED IN|10/7/23|test11|TW|1|2887.04
Example|589967|CHECKED OUT|10/7/23|test11|GB|0|0.04
Example|591665|CHECKED OUT|10/7/23|test29|JP|1|4216.7
Example|591828|CHECKED IN|10/7/23|test12|PH|1|2673.03
Example|591838|CHECKED OUT|10/7/23|test7|OM|1|3118.01
Example|591841|CHECKED OUT|10/7/23|test31|NO|1|4691.3
Example|594028|CHECKED IN|10/7/23|test20|RU|1|2638.7
Example|592750|CHECKED OUT|10/7/23|test11|KW|1|2970.01
Example|592751|CHECKED OUT|10/7/23|test11|KW|1|2970.01
Example|592765|CHECKED OUT|10/7/23|test8|IN|1|2244.01
Example|592805|CHECKED IN|10/7/23|test25|SA|1|2773.46
Example|592807|CHECKED IN|10/7/23|test25|SA|1|2648.47
Example|590339|CHECKED IN|10/7/23|test21|JP|1|3550
Example|590340|CHECKED IN|10/7/23|test21|JP|1|3550
Example|590345|CHECKED IN|10/7/23|test21|JP|1|3550
Example|590350|CHECKED OUT|10/7/23|test20|IN|1|2643.58
Example|590441|CHECKED OUT|10/7/23|test10|HK|0|0.01
Example|593507|CHECKED OUT|10/7/23|test12|CH|1|3256.21
Example|593511|CHECKED OUT|10/7/23|test19|FR|1|5100.25
Example|593512|CHECKED OUT|10/7/23|test19|FR|1|4299.77
Example|593526|CHECKED IN|10/7/23|test20|MY|1|2298.85
Example|593546|CHECKED IN|10/7/23|test19|GB|1|3300.06
Example|594049|CHECKED OUT|10/7/23|test20|SA|1|2473.66
Example|594051|CHECKED OUT|10/7/23|test13|TH|1|0
Example|594053|CHECKED OUT|10/7/23|test13|TH|1|0
Example|594061|CHECKED IN|10/7/23|test20|IN|1|2553.74
Example|594077|CHECKED IN|10/7/23|test12|SA|1|3465
Example|594080|CHECKED OUT|10/7/23|test8|HK|0|0.03
Example|591863|CHECKED OUT|10/7/23|test11|RU|0|0.02
Example|594675|CHECKED IN|10/7/23|test15|NO|1|4898.01
Example|590965|CHECKED OUT|10/7/23|test12|SE|1|2682.16
Example|591025|CHECKED IN|10/7/23|test12|TW|1|2682.17
Example|591071|CHECKED IN|10/7/23|test21|IN|1|3550
Example|594525|CHECKED IN|10/7/23|test6|GB|1|3483.43
Example|579522|CHECKED OUT|10/7/23|test19|NR|1|3417.54
Example|581407|CHECKED OUT|10/7/23|test7|CH|1|5789.2
Example|594831|CHECKED OUT|10/7/23|test17|TH|0|0.01
Example|594810|CHECKED OUT|10/7/23|test9|CN|0|0.01
Example|594840|CHECKED OUT|10/7/23|test17|IN|0|0.01
Example|591076|CHECKED IN|10/7/23|test8|KR|1|2251.7
Example|591106|CHECKED IN|10/7/23|test9|SA|1|2306.94
Example|591107|CHECKED IN|10/7/23|test9|SA|1|2306.95
Example|593695|CHECKED OUT|10/7/23|test20|JP|1|2388.7
Example|593780|CHECKED IN|10/7/23|test21|GB|1|3350
Example|582932|CHECKED OUT|10/7/23|test20|OM|1|4177.78
Example|583511|CHECKED OUT|10/7/23|test29|JP|0|0.38
Example|584695|CHECKED OUT|10/7/23|test20|KR|1|2643.58
Example|589274|CHECKED OUT|10/7/23|test11|NULL|1|2637.04
Example|589566|CHECKED OUT|10/7/23|test21|JP|1|2978.547154
Example|589752|CHECKED OUT|10/7/23|test8|TH|0|0.01
Example|589872|CHECKED IN|10/7/23|test21|KR|1|3063.51
Example|589874|CHECKED IN|10/7/23|test21|KR|1|3063.51
Example|593796|CHECKED OUT|10/7/23|test20|JP|1|2553.74
Example|591132|CHECKED OUT|10/7/23|test20|IN|1|2048.85
Example|592647|CHECKED OUT|10/7/23|test7|HK|1|3770.03
Example|592662|CHECKED IN|10/7/23|test11|BD|1|2970.01
Example|592671|CHECKED IN|10/7/23|test20|TW|1|2048.85
Example|592674|CHECKED IN|10/7/23|test21|GB|1|3550
Example|592676|CHECKED IN|10/7/23|test10|SG|1|3770.23
Example|592683|CHECKED OUT|10/7/23|test20|IN|1|2048.85
Example|594570|CHECKED IN|10/7/23|test20|IR|1|2303.74
Example|593557|CHECKED IN|10/7/23|test20|TR|1|2553.74
Example|593596|CHECKED IN|10/7/23|test20|JO|1|2553.74
Example|593612|CHECKED IN|10/7/23|test12|MV|1|2673
Example|594894|CHECKED OUT|10/7/23|test7|QA|1|4309.38
Example|594895|CHECKED OUT|10/7/23|test7|QA|1|4309.38
Example|594903|CHECKED OUT|10/7/23|test7|TH|1|3838.01
Example|594933|CHECKED OUT|10/7/23|test16|GB|0|1949.02
Example|591939|CHECKED OUT|10/7/23|test10|JP|1|3770.14
Example|592060|CHECKED OUT|10/7/23|test12|HK|1|2673
Example|592093|CHECKED OUT|10/7/23|test11|AU|0|0.03
Example|592127|CHECKED IN|10/7/23|test8|MO|1|2312
Example|592130|CHECKED IN|10/7/23|test8|MO|1|2019.6
Example|592132|CHECKED IN|10/7/23|test8|MO|1|2019.6
Example|586474|CHECKED IN|10/7/23|test21|JP|1|4250
Example|586751|CHECKED IN|10/7/23|test6|AF|1|6689.08
Example|586794|CHECKED OUT|10/7/23|test11|GB|1|3974.45
Example|587160|CHECKED IN|10/7/23|test17|MY|1|3197.69
Example|587442|CHECKED OUT|10/7/23|test11|DM|1|3346.6
Example|587984|CHECKED OUT|10/7/23|test9|JP|1|3992.9
Example|594976|CHECKED OUT|10/7/23|test6|QA|1|3881
Example|586473|CHECKED IN|10/7/23|test21|JP|1|4250
Example|594893|CHECKED OUT|10/7/23|test7|QA|1|4309.38
Example|590600|CHECKED OUT|10/7/23|test22|AU|0|0.44
Example|594149|CHECKED OUT|10/7/23|test20|KR|1|2303.74
Example|594192|CHECKED IN|10/7/23|test14|IN|1|4070.01
Example|594201|CHECKED IN|10/7/23|test8|KR|1|2618
Example|594202|CHECKED IN|10/7/23|test8|KR|1|2618
Example|594206|CHECKED OUT|10/7/23|test6|QA|1|5617.24
Example|594207|CHECKED OUT|10/7/23|test6|QA|1|0
Example|594220|CHECKED OUT|10/7/23|test6|IN|1|3850
Example|594222|CHECKED OUT|10/7/23|test6|IN|1|3850
Example|592885|CHECKED OUT|10/7/23|test9|TH|1|3553.1
Example|592897|CHECKED IN|10/7/23|test9|QA|1|2299.03
Example|592903|CHECKED IN|10/7/23|test9|QA|1|2299.03
Example|592929|CHECKED OUT|10/7/23|test12|IE|1|2673
Example|592197|CHECKED OUT|10/7/23|test21|JP|1|2978.55
Example|592198|CHECKED OUT|10/7/23|test21|JP|1|2978.55
Example|592214|CHECKED OUT|10/7/23|test12|JP|1|2970
Example|592215|CHECKED OUT|10/7/23|test8|AU|1|2019.6
Example|592217|CHECKED OUT|10/7/23|test12|JP|1|2970
Example|592241|CHECKED OUT|10/7/23|test35|TH|1|2855.99
Example|592242|CHECKED OUT|10/7/23|test2|TH|1|2855.99
Example|594728|CHECKED OUT|10/7/23|test7|NL|1|5220
Example|594733|CHECKED IN|10/7/23|test20|SA|1|2303.74
Example|594744|CHECKED IN|10/7/23|test9|KR|1|3873.64
Example|594751|CHECKED OUT|10/7/23|test20|US|1|2303.74
Example|594752|CHECKED OUT|10/7/23|test29|SE|1|4855.57
Example|577106|CHECKED OUT|10/7/23|test6|SG|1|3068.39
Example|592243|CHECKED OUT|10/7/23|test2|TH|1|2855.99
Example|594261|CHECKED OUT|10/7/23|test11|KW|1|3464.99
Example|594280|CHECKED OUT|10/7/23|test8|RS|0|339.86
Example|594281|CHECKED OUT|10/7/23|test15|AU|1|3599.91
Example|594290|CHECKED OUT|10/7/23|test8|DK|1|3230
Example|590967|CHECKED OUT|10/7/23|test20|SA|1|2048.85
Example|588552|CHECKED OUT|10/7/23|test11|NZ|0|0.01
Example|588714|CHECKED OUT|10/7/23|test21|JP|1|2978.547154
Example|588715|CHECKED OUT|10/7/23|test21|JP|1|2978.547154
Example|594326|CHECKED OUT|10/7/23|test7|AE|1|4320
Example|592244|CHECKED OUT|10/7/23|test2|TH|1|2855.99
Example|592246|CHECKED OUT|10/7/23|test2|TH|1|2855.99
Example|592247|CHECKED OUT|10/7/23|test2|TH|1|2855.99
Example|592248|CHECKED OUT|10/7/23|test2|TH|1|4130.41
Example|592249|CHECKED OUT|10/7/23|test35|TH|1|3105.99
Example|588717|CHECKED OUT|10/7/23|test21|JP|1|2978.547154
Example|593013|CHECKED OUT|10/7/23|test20|SG|1|2048.85
Example|593014|CHECKED OUT|10/7/23|test20|SA|1|2048.85
Example|593020|CHECKED IN|10/7/23|test21|IN|1|3300
Example|593080|CHECKED IN|10/7/23|test6|TW|1|2970.02
Example|593085|CHECKED IN|10/7/23|test6|GB|1|3770.18
Example|592250|CHECKED OUT|10/7/23|test2|TH|1|2855.99
Example|592279|CHECKED IN|10/7/23|test21|US|1|3573.78
Example|592280|CHECKED IN|10/7/23|test21|IN|1|3573.28
Example|594344|CHECKED OUT|10/7/23|test20|AU|1|2558.62
Example|594433|CHECKED OUT|10/7/23|test14|TH|1|3850
Example|594767|CHECKED OUT|10/7/23|test20|US|1|2553.75
Example|594769|CHECKED IN|10/7/23|test6|AU|1|3690
Example|594792|CHECKED OUT|10/7/23|test20|TW|1|2388.7
Example|594793|CHECKED IN|10/7/23|test20|TW|1|2388.7
Example|594794|CHECKED IN|10/7/23|test20|TW|1|2388.7
Example|557981|CHECKED OUT|10/7/23|test11|NL|1|5333.66
Example|594795|CHECKED IN|10/7/23|test20|TW|1|2388.7
Example|594796|CHECKED OUT|10/7/23|test20|IN|1|2813.5
Example|594809|CHECKED OUT|10/7/23|test6|JP|0|0.01
Example|588805|CHECKED OUT|10/7/23|test21|JP|1|2978.547154
Example|590637|CHECKED OUT|10/7/23|test15|BD|1|2005.54
Example|590748|CHECKED IN|10/7/23|test15|JP|1|4445.11
Example|592462|CHECKED OUT|10/7/23|test11|NO|0|1274.43
Example|590340|CHECKED IN|11/7/23|test21|JP|1|3550
Example|590345|CHECKED IN|11/7/23|test21|JP|1|3550
Example|590671|CHECKED OUT|11/7/23|test20|JP|1|3371.4
Example|590673|CHECKED OUT|11/7/23|test21|JP|1|3990
Example|590702|CHECKED IN|11/7/23|test20|KR|1|2048.85
Example|590748|CHECKED IN|11/7/23|test15|JP|1|4472.8
Example|592674|CHECKED IN|11/7/23|test21|GB|1|3550
Example|592676|CHECKED IN|11/7/23|test10|SG|1|3864.84
Example|592683|CHECKED OUT|11/7/23|test20|IN|1|2048.85
Example|594724|CHECKED IN|11/7/23|test9|JP|1|2159.02
Example|594728|CHECKED OUT|11/7/23|test7|NL|1|5170
Example|594731|CHECKED IN|11/7/23|test20|KR|1|2303.74
Example|594733|CHECKED IN|11/7/23|test20|SA|1|2303.74
Example|594734|CHECKED IN|11/7/23|test20|CA|1|2303.74
Example|593954|CHECKED IN|11/7/23|test21|SG|1|2978.55
Example|593992|CHECKED IN|11/7/23|test21|MY|1|4772.22
Example|593997|CHECKED IN|11/7/23|test21|MY|1|4772.22
Example|593999|CHECKED IN|11/7/23|test10|JP|1|4030
Example|594002|CHECKED IN|11/7/23|test10|TH|1|4280
Example|594019|CHECKED IN|11/7/23|test11|IN|1|3419.3
Example|594027|CHECKED IN|11/7/23|test12|LA|1|3769.62
Example|586393|CHECKED OUT|11/7/23|test20|SA|1|2643.58
Example|586474|CHECKED IN|11/7/23|test21|JP|1|4250
Example|586751|CHECKED IN|11/7/23|test6|AF|1|6691.69
Example|587160|CHECKED IN|11/7/23|test17|MY|1|3292.89
Example|594988|CHECKED OUT|11/7/23|test6|TH|1|4338.01
Example|595028|CHECKED IN|11/7/23|test20|IN|1|2813.51
Example|595031|CHECKED IN|11/7/23|test20|IN|1|2133.82
Example|595032|CHECKED IN|11/7/23|test20|IN|1|2133.82
Example|589192|CHECKED OUT|11/7/23|test11|AE|1|3487.54
Example|589274|CHECKED OUT|11/7/23|test11|NULL|1|2677.54
Example|589308|CHECKED OUT|11/7/23|test31|JP|1|5472.9
Example|592241|CHECKED OUT|11/7/23|test35|TH|1|2855.99
Example|592242|CHECKED OUT|11/7/23|test2|TH|1|2855.99
Example|592243|CHECKED OUT|11/7/23|test2|TH|1|2855.99
Example|592244|CHECKED OUT|11/7/23|test2|TH|1|2855.99
Example|593013|CHECKED OUT|11/7/23|test20|SG|1|2048.85
Example|593014|CHECKED OUT|11/7/23|test20|SA|1|2048.85
Example|593020|CHECKED IN|11/7/23|test21|IN|1|3300
Example|593080|CHECKED IN|11/7/23|test6|TW|1|3055.5
Example|593085|CHECKED IN|11/7/23|test6|GB|1|3770.18
Example|589815|CHECKED IN|11/7/23|test11|JP|1|3177.54
Example|589816|CHECKED IN|11/7/23|test11|JP|1|3177.54
Example|589872|CHECKED IN|11/7/23|test21|KR|1|3063.51
Example|593596|CHECKED IN|11/7/23|test20|JO|1|2553.74
Example|593612|CHECKED IN|11/7/23|test12|MV|1|2749.96
Example|593613|CHECKED IN|11/7/23|test12|BD|1|2749.96
Example|594468|CHECKED IN|11/7/23|test6|GB|1|4878
Example|594525|CHECKED IN|11/7/23|test6|GB|1|3483.43
Example|592246|CHECKED OUT|11/7/23|test2|TH|1|2855.99
Example|593143|CHECKED IN|11/7/23|test11|IN|1|3203.5
Example|594832|CHECKED IN|11/7/23|test7|IN|1|4529
Example|594833|CHECKED IN|11/7/23|test7|IN|1|4529
Example|593629|CHECKED IN|11/7/23|test6|TH|1|3748.09
Example|593630|CHECKED IN|11/7/23|test6|NZ|1|5417.27
Example|593637|CHECKED IN|11/7/23|test8|KR|1|2308.6
Example|593638|CHECKED IN|11/7/23|test8|KR|1|2308.6
Example|595151|CHECKED IN|11/7/23|test20|IN|1|2728.54
Example|595043|CHECKED IN|11/7/23|test20|IN|1|3413.13
Example|592247|CHECKED OUT|11/7/23|test2|TH|1|2855.99
Example|592248|CHECKED OUT|11/7/23|test2|TH|1|4130.41
Example|594735|CHECKED IN|11/7/23|test7|IN|1|5050
Example|594744|CHECKED IN|11/7/23|test9|KR|1|3834.93
Example|594751|CHECKED OUT|11/7/23|test20|US|1|2303.74
Example|594752|CHECKED OUT|11/7/23|test29|SE|1|4800
Example|557981|CHECKED OUT|11/7/23|test11|NL|1|5333.66
Example|594028|CHECKED IN|11/7/23|test20|RU|1|2638.7
Example|594029|CHECKED IN|11/7/23|test12|LA|1|3420
Example|594031|CHECKED IN|11/7/23|test20|KR|1|2388.7
Example|586473|CHECKED IN|11/7/23|test21|JP|1|4250
Example|590931|CHECKED IN|11/7/23|test21|DZ|1|2950
Example|591025|CHECKED IN|11/7/23|test12|TW|1|2716.79
Example|591071|CHECKED IN|11/7/23|test21|IN|1|3550
Example|591076|CHECKED IN|11/7/23|test8|KR|1|2280.76
Example|579522|CHECKED OUT|11/7/23|test19|NR|0|0.02
Example|592750|CHECKED OUT|11/7/23|test11|KW|1|3055.5
Example|592751|CHECKED OUT|11/7/23|test11|KW|1|3055.5
Example|587442|CHECKED OUT|11/7/23|test11|DM|1|3391.6
Example|587894|CHECKED IN|11/7/23|test21|JP|1|2978.55
Example|587984|CHECKED OUT|11/7/23|test9|JP|1|4035.38
Example|591106|CHECKED IN|11/7/23|test9|SA|1|2336.74
Example|591107|CHECKED IN|11/7/23|test9|SA|1|2336.73
Example|594046|CHECKED IN|11/7/23|test20|GB|1|2388.7
Example|594049|CHECKED OUT|11/7/23|test20|SA|1|2473.66
Example|594061|CHECKED IN|11/7/23|test20|IN|1|2553.74
Example|594074|CHECKED IN|11/7/23|test20|JP|1|2638.7
Example|594077|CHECKED IN|11/7/23|test12|SA|1|3420
Example|592765|CHECKED OUT|11/7/23|test8|IN|1|2308.59
Example|592805|CHECKED IN|11/7/23|test25|SA|1|2773.46
Example|594753|CHECKED OUT|11/7/23|test14|FI|1|5170
Example|594761|CHECKED OUT|11/7/23|test10|DK|1|5370
Example|590967|CHECKED OUT|11/7/23|test20|SA|1|2048.85
Example|593168|CHECKED OUT|11/7/23|test9|TW|1|3587.93
Example|593202|CHECKED OUT|11/7/23|test12|CN|1|3281.67
Example|593248|CHECKED IN|11/7/23|test21|JP|1|2978.547154
Example|593287|CHECKED OUT|11/7/23|test15|IN|1|4216.68
Example|593350|CHECKED OUT|11/7/23|test20|KR|1|2048.85
Example|592279|CHECKED IN|11/7/23|test21|US|1|3573.78
Example|592280|CHECKED IN|11/7/23|test21|IN|1|3573.28
Example|592305|CHECKED OUT|11/7/23|test19|JP|1|3395.01
Example|592353|CHECKED IN|11/7/23|test12|NL|1|2749.95
Example|595057|CHECKED IN|11/7/23|test17|CH|1|4005
Example|595062|CHECKED IN|11/7/23|test7|SA|1|4853
Example|595096|CHECKED IN|11/7/23|test20|SA|1|2133.82
Example|595111|CHECKED IN|11/7/23|test20|NP|1|2383.82
Example|595128|CHECKED OUT|11/7/23|test7|AU|1|5650
Example|595142|CHECKED OUT|11/7/23|test9|GB|1|4334.93
Example|595150|CHECKED IN|11/7/23|test20|IN|1|2728.54
Example|589874|CHECKED IN|11/7/23|test21|KR|1|3063.51
Example|589876|CHECKED IN|11/7/23|test21|KR|1|3063.51
Example|589877|CHECKED IN|11/7/23|test21|KR|1|3063.51
Example|594570|CHECKED IN|11/7/23|test20|IR|1|2303.74
Example|594575|CHECKED IN|11/7/23|test20|CN|1|2553.74
Example|594587|CHECKED IN|11/7/23|test11|SA|1|3568
Example|594588|CHECKED IN|11/7/23|test11|SA|1|3568
Example|594627|CHECKED OUT|11/7/23|test6|IN|1|4312.06
Example|594628|CHECKED OUT|11/7/23|test7|IN|1|3793
Example|594657|CHECKED IN|11/7/23|test7|OM|1|4793
Example|589908|CHECKED IN|11/7/23|test21|FR|1|3550
Example|589940|CHECKED IN|11/7/23|test11|TW|1|2927.55
Example|590219|CHECKED IN|11/7/23|test6|JP|1|3177.54
Example|590220|CHECKED IN|11/7/23|test6|JP|1|3177.54
Example|590252|CHECKED OUT|11/7/23|test19|TH|1|3530.6
Example|590339|CHECKED IN|11/7/23|test21|JP|1|3550
Example|593673|CHECKED IN|11/7/23|test21|CN|1|3300
Example|594659|CHECKED IN|11/7/23|test17|IN|1|7561.77
Example|592366|CHECKED IN|11/7/23|test12|TW|1|2749.96
Example|592378|CHECKED IN|11/7/23|test20|KR|1|2048.85
Example|592386|CHECKED IN|11/7/23|test4|SG|1|2997.74
Example|592387|CHECKED IN|11/7/23|test4|SG|1|2997.74
Example|593695|CHECKED OUT|11/7/23|test20|JP|1|2388.7
Example|593704|CHECKED IN|11/7/23|test21|JP|1|2978.547154
Example|593780|CHECKED IN|11/7/23|test21|GB|1|3350
Example|593796|CHECKED OUT|11/7/23|test20|JP|1|2553.74
Example|594660|CHECKED IN|11/7/23|test17|IN|1|7561.77
Example|594675|CHECKED IN|11/7/23|test15|NO|1|4853.01
Example|594692|CHECKED IN|11/7/23|test25|BD|1|4004.25
Example|594696|CHECKED IN|11/7/23|test10|CA|1|5170
Example|595152|CHECKED IN|11/7/23|test20|IN|1|2728.54
Example|595153|CHECKED IN|11/7/23|test20|IN|1|2728.54
Example|595173|CHECKED OUT|11/7/23|test17|MY|1|3354
Example|595174|CHECKED OUT|11/7/23|test17|MY|1|3354
Example|595179|CHECKED OUT|11/7/23|test9|TH|1|2582.84
Example|593975|CHECKED IN|11/7/23|test20|EG|1|2553.74
Example|594698|CHECKED OUT|11/7/23|test7|OM|0|0.01
Example|592662|CHECKED IN|11/7/23|test11|BD|1|3055.51
Example|592665|CHECKED IN|11/7/23|test12|US|1|2749.95
Example|592671|CHECKED IN|11/7/23|test20|TW|1|2048.85
Example|591329|CHECKED IN|11/7/23|test21|SG|1|2978.54
Example|586719|CHECKED OUT|11/7/23|test21|JP|1|3318.39
Example|591284|CHECKED IN|11/7/23|test22|CH|1|2966.16
Example|591338|CHECKED IN|11/7/23|test21|SG|1|2978.54
Example|591342|CHECKED IN|11/7/23|test21|SG|1|2978.54
Example|594769|CHECKED IN|11/7/23|test6|AU|1|3645
Example|594792|CHECKED OUT|11/7/23|test20|TW|1|2388.7
Example|594793|CHECKED IN|11/7/23|test20|TW|1|2388.7
Example|582932|CHECKED OUT|11/7/23|test20|OM|1|4177.78
Example|584695|CHECKED OUT|11/7/23|test20|KR|1|2643.58
Example|593388|CHECKED OUT|11/7/23|test11|BD|1|3158.6
Example|594866|CHECKED OUT|11/7/23|test7|NO|0|0.01
Example|594879|CHECKED IN|11/7/23|test9|DE|1|3533.74
Example|594886|CHECKED IN|11/7/23|test7|IN|1|6181.99
Example|591388|CHECKED IN|11/7/23|test20|OM|1|4172.9
Example|591389|CHECKED IN|11/7/23|test20|OM|1|2688.51
Example|591414|CHECKED IN|11/7/23|test21|IN|1|3200
Example|594192|CHECKED IN|11/7/23|test14|IN|1|4020
Example|594201|CHECKED IN|11/7/23|test8|KR|1|2584
Example|594202|CHECKED IN|11/7/23|test8|KR|1|2584
Example|594220|CHECKED OUT|11/7/23|test6|IN|1|3800
Example|585537|CHECKED IN|11/7/23|test6|AU|1|6100.381827
Example|592807|CHECKED IN|11/7/23|test25|SA|1|2648.47
Example|589136|CHECKED OUT|11/7/23|test15|IL|1|4281.6
Example|594222|CHECKED OUT|11/7/23|test6|IN|1|3800
Example|594261|CHECKED OUT|11/7/23|test11|KW|1|3420
Example|591665|CHECKED OUT|11/7/23|test29|JP|0|-0.02
Example|591828|CHECKED IN|11/7/23|test12|PH|1|2749.95
Example|591838|CHECKED OUT|11/7/23|test7|OM|1|3203.5
Example|591841|CHECKED OUT|11/7/23|test31|NO|1|4796.83
Example|592897|CHECKED IN|11/7/23|test9|QA|1|2333.81
Example|592903|CHECKED IN|11/7/23|test9|QA|1|2333.81
Example|592927|CHECKED IN|11/7/23|test21|JP|1|3228.547154
Example|592928|CHECKED IN|11/7/23|test21|JP|1|2978.547154
Example|592929|CHECKED OUT|11/7/23|test12|IE|1|2749.96
Example|594794|CHECKED IN|11/7/23|test20|TW|1|2388.7
Example|594795|CHECKED IN|11/7/23|test20|TW|1|2388.7
Example|589137|CHECKED OUT|11/7/23|test15|IL|1|4281.6
Example|593389|CHECKED OUT|11/7/23|test11|KW|1|3158.6
Example|593399|CHECKED OUT|11/7/23|test20|CN|1|2303.74
Example|593507|CHECKED OUT|11/7/23|test12|CH|1|3333.15
Example|593511|CHECKED OUT|11/7/23|test19|FR|1|5195.08
Example|593512|CHECKED OUT|11/7/23|test19|FR|1|4395.93
Example|591939|CHECKED OUT|11/7/23|test10|JP|1|3864.91
Example|591949|CHECKED IN|11/7/23|test11|IN|1|3203.5
Example|592060|CHECKED OUT|11/7/23|test12|HK|1|2749.95
Example|592127|CHECKED IN|11/7/23|test8|MO|1|2308.6
Example|592130|CHECKED IN|11/7/23|test8|MO|1|2308.6
Example|592132|CHECKED IN|11/7/23|test8|MO|1|2308.6
Example|594281|CHECKED OUT|11/7/23|test15|AU|0|0.09
Example|594290|CHECKED OUT|11/7/23|test8|DK|0|0.01
Example|594326|CHECKED OUT|11/7/23|test7|AE|1|4270
Example|594796|CHECKED OUT|11/7/23|test20|IN|0|0.02
Example|594798|CHECKED IN|11/7/23|test20|CN|1|2473.66
Example|594799|CHECKED IN|11/7/23|test20|US|1|2473.66
Example|592245|CHECKED OUT|11/7/23|test2|TH|1|2855.99
Example|585819|CHECKED IN|11/7/23|test21|DE|1|6350
Example|593526|CHECKED IN|11/7/23|test20|MY|1|2298.85
Example|593546|CHECKED IN|11/7/23|test19|GB|1|3394.96
Example|593556|CHECKED IN|11/7/23|test20|BR|1|2553.74
Example|593557|CHECKED IN|11/7/23|test20|TR|1|2553.74
Example|594951|CHECKED IN|11/7/23|test6|PT|1|4000
Example|594370|CHECKED IN|11/7/23|test20|IN|1|2178.74
Example|594433|CHECKED OUT|11/7/23|test14|TH|1|3800.01
Example|592197|CHECKED OUT|11/7/23|test21|JP|0|-0.02
Example|592198|CHECKED OUT|11/7/23|test21|JP|0|-0.02
Example|585820|CHECKED IN|11/7/23|test21|US|1|6350
Example|586270|CHECKED IN|11/7/23|test6|US|1|3032.58
Example|595319|CHECKED IN|12/7/23|test25|TH|1|3823.28
Example|595321|CHECKED IN|12/7/23|test4|JP|1|4382.21
Example|595355|CHECKED IN|12/7/23|test11|PL|1|3600
Example|595351|CHECKED IN|12/7/23|test4|MV|1|3022.22
Example|595238|CHECKED IN|12/7/23|test11|AT|1|4000
Example|595254|CHECKED IN|12/7/23|test11|GB|1|3600
Example|595274|CHECKED OUT|12/7/23|test16|TH|0|1949.02
Example|595287|CHECKED IN|12/7/23|test9|GB|1|4350.42
Example|595292|CHECKED IN|12/7/23|test7|CH|1|4220
Example|595419|CHECKED IN|12/7/23|test35|TH|1|3068.39
Example|595303|CHECKED IN|12/7/23|test17|MY|1|3066.21
Example|595304|CHECKED IN|12/7/23|test17|MY|1|3066.21
Example|594657|CHECKED IN|12/7/23|test7|OM|1|3748
Example|594735|CHECKED IN|12/7/23|test7|IN|1|4994.45
Example|589815|CHECKED IN|12/7/23|test11|JP|1|2968.04
Example|594074|CHECKED IN|12/7/23|test20|JP|1|2638.7
Example|595051|CHECKED IN|12/7/23|test15|BR|1|3761.99
Example|592927|CHECKED IN|12/7/23|test21|JP|1|3016.142736
Example|591389|CHECKED IN|12/7/23|test20|OM|1|2688.51
Example|586751|CHECKED IN|12/7/23|test6|AF|1|6565.62
Example|591388|CHECKED IN|12/7/23|test20|OM|1|4172.9
Example|589816|CHECKED IN|12/7/23|test11|JP|1|2968.04
Example|595062|CHECKED IN|12/7/23|test7|SA|1|4808
Example|594370|CHECKED IN|12/7/23|test20|IN|1|2178.74
Example|593556|CHECKED IN|12/7/23|test20|BR|1|2553.74
Example|593613|CHECKED IN|12/7/23|test12|BD|1|2754
Example|594008|CHECKED IN|12/7/23|test11|DE|1|3545.14
Example|594031|CHECKED IN|12/7/23|test20|KR|1|2388.7
Example|594263|CHECKED IN|12/7/23|test8|IN|1|2597.6
Example|594061|CHECKED IN|12/7/23|test20|IN|1|2553.74
Example|587160|CHECKED IN|12/7/23|test17|MY|1|3122.14
Example|594525|CHECKED IN|12/7/23|test6|GB|1|2983.43
Example|590931|CHECKED IN|12/7/23|test21|DZ|1|2950
Example|593085|CHECKED IN|12/7/23|test6|GB|1|3770.18
Example|589908|CHECKED IN|12/7/23|test21|FR|1|3550
Example|594129|RESERVED|12/7/23|test20|TH|1|2048.85
Example|594794|CHECKED IN|12/7/23|test20|TW|1|2388.7
Example|593630|CHECKED IN|12/7/23|test6|NZ|1|5417.27
Example|594384|CHECKED IN|12/7/23|test20|VN|1|3493.2
Example|549040|RESERVED|12/7/23|test8|AU|1|1858.46
Example|590340|CHECKED IN|12/7/23|test21|JP|1|3550
Example|593999|CHECKED IN|12/7/23|test10|JP|1|4030
Example|594298|CHECKED IN|12/7/23|test9|GB|1|2662.95
Example|592665|CHECKED IN|12/7/23|test12|US|1|2754
Example|590345|CHECKED IN|12/7/23|test21|JP|1|3550
Example|592807|CHECKED IN|12/7/23|test25|SA|1|2648.47
Example|595114|CHECKED IN|12/7/23|test20|DE|1|2133.82
Example|591025|CHECKED IN|12/7/23|test12|TW|1|2751.43
Example|595031|CHECKED IN|12/7/23|test20|IN|1|2133.82
Example|594724|CHECKED IN|12/7/23|test9|JP|1|2159.02
Example|594583|CHECKED IN|12/7/23|test8|IN|1|2597.6
